,Year,Player,Salary,Position,Team
7989,1998,Darren Dreifort,685000,Pitcher,Los Angeles Dodgers
7990,1998,Darren Hall,650000,Pitcher,Los Angeles Dodgers
7991,1998,Antonio Osuna,450000,Pitcher,Los Angeles Dodgers
7992,1998,Thomas Howard,425000,Outfielder,Los Angeles Dodgers
7993,1998,Tom Prince,350000,Catcher,Los Angeles Dodgers
7994,1998,Roger Cedeno,280000,Outfielder,Los Angeles Dodgers
7995,1998,Wilton Guerrero,265000,Second Baseman,Los Angeles Dodgers
7996,1998,Mike Devereaux,250000,Outfielder,Los Angeles Dodgers
7997,1998,Trenidad Hubbard,250000,Outfielder,Los Angeles Dodgers
7998,1998,Tripp Cromer,245000,Shortstop,Los Angeles Dodgers
7999,1998,Juan Castro,240000,Shortstop,Los Angeles Dodgers
8000,1998,Jim Bruske,200000,Pitcher,Los Angeles Dodgers
8001,1998,Henry Blanco,170000,Catcher,Los Angeles Dodgers
8002,1998,Paul Konerko,170000,Third Baseman,Los Angeles Dodgers
8003,1998,Frank Lankford,170000,Pitcher,Los Angeles Dodgers
8004,1998,Matt Luke,170000,Outfielder,Los Angeles Dodgers
8005,1998,Barry Bonds,8916667,Outfielder,San Francisco Giants
8006,1998,Robb Nen,4000000,Pitcher,San Francisco Giants
8007,1998,Jeff Kent,3250000,Second Baseman,San Francisco Giants
8008,1998,Orel Hershiser,3000000,Pitcher,San Francisco Giants
8009,1998,Darryl Hamilton,2750000,Outfielder,San Francisco Giants
8010,1998,J.T. Snow,2750000,First Baseman,San Francisco Giants
8011,1998,Stan Javier,1750000,Outfielder,San Francisco Giants
8012,1998,Kirk Rueter,1750000,Pitcher,San Francisco Giants
8013,1998,Charlie Hayes,1600000,Third Baseman,San Francisco Giants
8014,1998,Osvaldo Fernandez,1233334,Pitcher,San Francisco Giants
8015,1998,Julian Tavarez,1033334,Pitcher,San Francisco Giants
8016,1998,Brian Johnson,1000000,Catcher,San Francisco Giants
8017,1998,Jim Poole,1000000,Pitcher,San Francisco Giants
8018,1998,Steve Reed,1000000,Pitcher,San Francisco Giants
8019,1998,Mark Gardner,850000,Pitcher,San Francisco Giants
8020,1998,Rich Rodriguez,710000,Pitcher,San Francisco Giants
8021,1998,Brent Mayne,700000,Catcher,San Francisco Giants
8022,1998,Shawn Estes,650000,Pitcher,San Francisco Giants
8023,1998,Danny Darwin,550000,Pitcher,San Francisco Giants
8024,1998,Rey Sanchez,500000,Shortstop,San Francisco Giants
8025,1998,Bill Mueller,300000,Third Baseman,San Francisco Giants
8026,1998,Rich Aurilia,225000,Shortstop,San Francisco Giants
8027,1998,Marvin Benard,225000,Outfielder,San Francisco Giants
8028,1998,John Johnstone,215000,Pitcher,San Francisco Giants
8029,1998,Joe Roa,192500,Pitcher,San Francisco Giants
8030,1998,Russ Ortiz,170000,Pitcher,San Francisco Giants
8031,1998,Kenny Lofton,7500000,Outfielder,Cleveland Indians
8032,1998,David Justice,6500000,Outfielder,Cleveland Indians
8033,1998,Travis Fryman,5000000,Third Baseman,Cleveland Indians
8034,1998,Jim Thome,4800000,First Baseman,Cleveland Indians
8035,1998,John Smiley,3750000,Pitcher,Cleveland Indians
8036,1998,Charles Nagy,3350000,Pitcher,Cleveland Indians
8037,1998,Omar Vizquel,3000000,Shortstop,Cleveland Indians
8038,1998,Manny Ramirez,2850000,Outfielder,Cleveland Indians
8039,1998,Dave Burba,2800000,Pitcher,Cleveland Indians
8040,1998,Sandy Alomar Jr.,2700000,Catcher,Cleveland Indians
8041,1998,Dwight Gooden,2637500,Pitcher,Cleveland Indians
8042,1998,Geronimo Berroa,2200000,Outfielder,Cleveland Indians
8043,1998,Mike Jackson,2000000,Pitcher,Cleveland Indians
8044,1998,Eric Plunk,1800000,Pitcher,Cleveland Indians
8045,1998,Jose Mesa,1700000,Pitcher,Cleveland Indians
8046,1998,Paul Assenmacher,1275000,Pitcher,Cleveland Indians
8047,1998,Chad Ogea,1033333,Pitcher,Cleveland Indians
8048,1998,Shawon Dunston,1000000,Shortstop,Cleveland Indians
8049,1998,Paul Shuey,567666,Pitcher,Cleveland Indians
8050,1998,Jeff Branson,550000,Third Baseman,Cleveland Indians
8051,1998,Pat Borders,500000,Catcher,Cleveland Indians
8052,1998,Brian Giles,300000,Outfielder,Cleveland Indians
8053,1998,Jeff Manto,250000,Third Baseman,Cleveland Indians
8054,1998,Alvin Morman,220000,Pitcher,Cleveland Indians
8055,1998,Rick Krivda,205000,Pitcher,Cleveland Indians
8056,1998,Jaret Wright,190000,Pitcher,Cleveland Indians
8057,1998,Bartolo Colon,180000,Pitcher,Cleveland Indians
8058,1998,Enrique Wilson,175000,Shortstop,Cleveland Indians
8059,1998,Ken Griffey Jr.,8010532,Outfielder,Seattle Mariners
8060,1998,Randy Johnson,6000000,Pitcher,Seattle Mariners
8061,1998,Jay Buhner,5441092,Outfielder,Seattle Mariners
8062,1998,Jeff Fassero,5016667,Pitcher,Seattle Mariners
8063,1998,Edgar Martinez,3500000,First Baseman,Seattle Mariners
8064,1998,Mike Timlin,3025000,Pitcher,Seattle Mariners
8065,1998,Heathcliff Slocumb,3000000,Pitcher,Seattle Mariners
8066,1998,Dan Wilson,2525000,Catcher,Seattle Mariners
8067,1998,David Segui,2250000,First Baseman,Seattle Mariners
8068,1998,Alex Rodriguez,2112500,Shortstop,Seattle Mariners
8069,1998,Jamie Moyer,2000000,Pitcher,Seattle Mariners
8070,1998,Bobby Ayala,1500000,Pitcher,Seattle Mariners
8071,1998,Joey Cora,1500000,Second Baseman,Seattle Mariners
8072,1998,Russ Davis,1000000,Third Baseman,Seattle Mariners
8073,1998,Tony Fossas,650000,Pitcher,Seattle Mariners
8074,1998,Rich Amaral,550000,Outfielder,Seattle Mariners
8075,1998,Bob Wells,475000,Pitcher,Seattle Mariners
8076,1998,Rick Wilkins,425000,Catcher,Seattle Mariners
8077,1998,Rob Ducey,350000,Outfielder,Seattle Mariners
8078,1998,Jim Bullinger,300000,Pitcher,Seattle Mariners
8079,1998,Glenallen Hill,300000,Outfielder,Seattle Mariners
8080,1998,John Marzano,300000,Catcher,Seattle Mariners
8081,1998,Paul Spoljaric,255000,Pitcher,Seattle Mariners
8082,1998,Tim Davis,227500,Pitcher,Seattle Mariners
8083,1998,Jeff Huson,225000,Second Baseman,Seattle Mariners
8084,1998,Robert Perez,215000,Outfielder,Seattle Mariners
8085,1998,Rafael Carmona,195000,Pitcher,Seattle Mariners
8086,1998,Ken Cloude,174000,Pitcher,Seattle Mariners
8087,1998,Charles Gibson,170000,Outfielder,Seattle Mariners
8088,1998,Giomar Guevara,170000,Shortstop,Seattle Mariners
8089,1998,Raul Ibanez,170000,Outfielder,Seattle Mariners
8090,1998,Gary Sheffield,10000000,Outfielder,Florida Marlins
8091,1998,Alex Fernandez,7000000,Pitcher,Florida Marlins
8092,1998,Bobby Bonilla,5900000,Third Baseman,Florida Marlins
8093,1998,Charles Johnson,3300000,Catcher,Florida Marlins
8094,1998,Jim Eisenreich,1400000,Outfielder,Florida Marlins
8095,1998,Livan Hernandez,1075000,Pitcher,Florida Marlins
8096,1998,John Cangelosi,550000,Outfielder,Florida Marlins
8097,1998,Cliff Floyd,500000,Outfielder,Florida Marlins
8098,1998,Jay Powell,320000,Pitcher,Florida Marlins
8099,1998,Gregg Zaun,280000,Catcher,Florida Marlins
8100,1998,Edgar Renteria,255000,Shortstop,Florida Marlins
8101,1998,Felix Heredia,225000,Pitcher,Florida Marlins
8102,1998,Kirt Ojala,225000,Pitcher,Florida Marlins
8103,1998,Craig Counsell,185000,Shortstop,Florida Marlins
8104,1998,Antonio Alfonseca,175000,Pitcher,Florida Marlins
8105,1998,Derrek Lee,172000,First Baseman,Florida Marlins
8106,1998,Mark Kotsay,171000,Outfielder,Florida Marlins
8107,1998,Eric Ludwick,171000,Pitcher,Florida Marlins
8108,1998,Dave Berg,170000,Shortstop,Florida Marlins
8109,1998,Josh Booty,170000,Third Baseman,Florida Marlins
8110,1998,Vic Darensbourg,170000,Pitcher,Florida Marlins
8111,1998,Gave Gonzalez,170000,Pitcher,Florida Marlins
8112,1998,Oscar Henriquez,170000,Pitcher,Florida Marlins
8113,1998,Ryan Jackson,170000,Outfielder,Florida Marlins
8114,1998,Brian Meadows,170000,Pitcher,Florida Marlins
8115,1998,Rafael Medina,170000,Pitcher,Florida Marlins
8116,1998,Jesus Sanchez,170000,Pitcher,Florida Marlins
8117,1998,Bernard Gilkey,5050000,Outfielder,New York Mets
8118,1998,Todd Hundley,4925000,Catcher,New York Mets
8119,1998,Carlos Baerga,4791666,Second Baseman,New York Mets
8120,1998,Mel Rojas,4583333,Pitcher,New York Mets
8121,1998,Brian McRae,3850000,Outfielder,New York Mets
8122,1998,John Olerud,3750000,First Baseman,New York Mets
8123,1998,Bobby J. Jones,3116666,Pitcher,New York Mets
8124,1998,Al Leiter,3000000,Pitcher,New York Mets
8125,1998,John Franco,2600000,Pitcher,New York Mets
8126,1998,Greg McMichael,1900000,Pitcher,New York Mets
8127,1998,Edgardo Alfonzo,1750000,Third Baseman,New York Mets
8128,1998,Rich Becker,1550000,Outfielder,New York Mets
8129,1998,Dave Mlicki,1250000,Pitcher,New York Mets
8130,1998,Armando Reynoso,1250000,Pitcher,New York Mets
8131,1998,Rick Reed,1150000,Pitcher,New York Mets
8132,1998,Dennis Cook,850000,Pitcher,New York Mets
8133,1998,Turk Wendell,661500,Pitcher,New York Mets
8134,1998,John Hudek,499000,Pitcher,New York Mets
8135,1998,Luis M. Lopez,375000,Shortstop,New York Mets
8136,1998,Brian Bohanon,350000,Pitcher,New York Mets
8137,1998,Rey Ordonez,320000,Shortstop,New York Mets
8138,1998,Butch Huskey,300000,Outfielder,New York Mets
8139,1998,Tim Spehr,285000,Catcher,New York Mets
8140,1998,Jim Tatum,225000,Catcher,New York Mets
8141,1998,Jason Isringhausen,220000,Pitcher,New York Mets
8142,1998,Matt Franco,202500,Third Baseman,New York Mets
8143,1998,Masato Yoshii,200000,Pitcher,New York Mets
8144,1998,Alberto Castillo,192500,Catcher,New York Mets
8145,1998,Paul Wilson,192500,Pitcher,New York Mets
8146,1998,Hector Mercado,170000,Pitcher,New York Mets
8147,1998,Rondell White,2000000,Outfielder,Washington Nationals
8148,1998,Carlos Perez,1500000,Pitcher,Washington Nationals
8149,1998,Ugueth Urbina,550000,Pitcher,Washington Nationals
8150,1998,Mark Grudzielanek,350000,Shortstop,Washington Nationals
8151,1998,Chris Widger,350000,Catcher,Washington Nationals
8152,1998,Shane Andrews,325000,Third Baseman,Washington Nationals
8153,1998,F.P. Santangelo,320000,Outfielder,Washington Nationals
8154,1998,Dustin Hermanson,250000,Pitcher,Washington Nationals
8155,1998,Scott Livingstone,250000,Third Baseman,Washington Nationals
8156,1998,Mike Mordecai,250000,Third Baseman,Washington Nationals
8157,1998,Vladimir Guerrero,230000,Outfielder,Washington Nationals
8158,1998,Mike Maddux,225000,Pitcher,Washington Nationals
8159,1998,Anthony Telford,225000,Pitcher,Washington Nationals
8160,1998,Marc Valdes,225000,Pitcher,Washington Nationals
8161,1998,Jose Vidro,222500,Third Baseman,Washington Nationals
8162,1998,Derrick May,200000,Outfielder,Washington Nationals
8163,1998,Ryan McGuire,185000,First Baseman,Washington Nationals
8164,1998,Mike Hubbard,174000,Catcher,Washington Nationals
8165,1998,Miguel Batista,173000,Pitcher,Washington Nationals
8166,1998,Shayne Bennett,172500,Pitcher,Washington Nationals
8167,1998,Rick DeHart,172500,Pitcher,Washington Nationals
8168,1998,Brad Fullmer,172500,First Baseman,Washington Nationals
8169,1998,Bob Henley,170000,Catcher,Washington Nationals
8170,1998,Warren Moore,170000,Pitcher,Washington Nationals
8171,1998,Darond Stovall,170000,Outfielder,Washington Nationals
8172,1998,Javier Vazquez,170000,Pitcher,Washington Nationals
8173,1998,Rafael Palmeiro,6539497,First Baseman,Baltimore Orioles
8174,1998,Mike Mussina,6523143,Pitcher,Baltimore Orioles
8175,1998,Roberto Alomar,6302161,Second Baseman,Baltimore Orioles
8176,1998,Cal Ripken Jr.,6300000,Third Baseman,Baltimore Orioles
8177,1998,Brady Anderson,6200000,Outfielder,Baltimore Orioles
8178,1998,Jimmy Key,5590000,Pitcher,Baltimore Orioles
8179,1998,Scott Erickson,3600000,Pitcher,Baltimore Orioles
8180,1998,Chris Hoiles,3600000,Catcher,Baltimore Orioles
8181,1998,Mike Bordick,3583333,Shortstop,Baltimore Orioles
8182,1998,Joe Carter,3300000,Outfielder,Baltimore Orioles
8183,1998,Scott Kamieniecki,2850000,Pitcher,Baltimore Orioles
8184,1998,Eric Davis,2500000,Outfielder,Baltimore Orioles
8185,1998,Arthur Rhodes,1950000,Pitcher,Baltimore Orioles
8186,1998,Doug Drabek,1800000,Pitcher,Baltimore Orioles
8187,1998,B.J. Surhoff,1366667,Outfielder,Baltimore Orioles
8188,1998,Jeffrey Hammonds,1333333,Outfielder,Baltimore Orioles
8189,1998,Harold Baines,1150000,Outfielder,Baltimore Orioles
8190,1998,Armando Benitez,900000,Pitcher,Baltimore Orioles
8191,1998,Terry Mathews,865000,Pitcher,Baltimore Orioles
8192,1998,Alan Mills,800000,Pitcher,Baltimore Orioles
8193,1998,Jesse Orosco,800000,Pitcher,Baltimore Orioles
8194,1998,Lenny Webster,665000,Catcher,Baltimore Orioles
8195,1998,Norm Charlton,650000,Pitcher,Baltimore Orioles
8196,1998,Ozzie Guillen,450000,Shortstop,Baltimore Orioles
8197,1998,Jeff Reboulet,450000,Second Baseman,Baltimore Orioles
8198,1998,Danny Clyburn,170000,Outfielder,Baltimore Orioles
8199,1998,Everett Stull,170000,Pitcher,Baltimore Orioles
8200,1998,Greg Vaughn,5250000,Outfielder,San Diego Padres
8201,1998,Kevin J. Brown,4800000,Pitcher,San Diego Padres
8202,1998,Andy Ashby,4100000,Pitcher,San Diego Padres
8203,1998,Tony Gwynn,4000000,Outfielder,San Diego Padres
8204,1998,Wally Joyner,3750000,First Baseman,San Diego Padres
8205,1998,Ken Caminiti,3500000,Third Baseman,San Diego Padres
8206,1998,Steve Finley,3400000,Outfielder,San Diego Padres
8207,1998,Joey Hamilton,3250000,Pitcher,San Diego Padres
8208,1998,Trevor Hoffman,2800000,Pitcher,San Diego Padres
8209,1998,Sterling Hitchcock,2200000,Pitcher,San Diego Padres
8210,1998,Chris Gomez,1100000,Shortstop,San Diego Padres
8211,1998,Quilvio Veras,1100000,Second Baseman,San Diego Padres
8212,1998,Pete Smith,850000,Pitcher,San Diego Padres
8213,1998,Greg Myers,750000,Catcher,San Diego Padres
8214,1998,Carlos Hernandez,650000,Catcher,San Diego Padres
8215,1998,Dan Miceli,650000,Pitcher,San Diego Padres
8216,1998,Ed Vosberg,575000,Pitcher,San Diego Padres
8217,1998,Mark Langston,500000,Pitcher,San Diego Padres
8218,1998,Archi Cianfrocco,475000,Third Baseman,San Diego Padres
8219,1998,James Mouton,425000,Outfielder,San Diego Padres
8220,1998,Don Wengert,240000,Pitcher,San Diego Padres
8221,1998,Mark Sweeney,235000,Outfielder,San Diego Padres
8222,1998,Brian Boehringer,230000,Pitcher,San Diego Padres
8223,1998,Ed Giovanola,181000,Third Baseman,San Diego Padres
8224,1998,Andy Sheets,181000,Shortstop,San Diego Padres
8225,1998,Marc Kroon,176000,Pitcher,San Diego Padres
8226,1998,Lenny Dykstra,6000000,Outfielder,Philadelphia Phillies
8227,1998,Gregg Jefferies,6000000,Outfielder,Philadelphia Phillies
8228,1998,Curt Schilling,4650000,Pitcher,Philadelphia Phillies
8229,1998,Mark Portugal,2350000,Pitcher,Philadelphia Phillies
8230,1998,Ricky Bottalico,2200000,Pitcher,Philadelphia Phillies
8231,1998,Mark Leiter,2000000,Pitcher,Philadelphia Phillies
8232,1998,Rico Brogna,1725000,First Baseman,Philadelphia Phillies
8233,1998,Mark Lewis,1350000,Third Baseman,Philadelphia Phillies
8234,1998,Mike Lieberthal,1200000,Catcher,Philadelphia Phillies
8235,1998,Rex Hudler,1150000,Second Baseman,Philadelphia Phillies
8236,1998,Ken Ryan,990000,Pitcher,Philadelphia Phillies
8237,1998,Scott Rolen,750000,Third Baseman,Philadelphia Phillies
8238,1998,Alex Arias,425000,Third Baseman,Philadelphia Phillies
8239,1998,Tyler Green,425000,Pitcher,Philadelphia Phillies
8240,1998,Mark Parent,400000,Catcher,Philadelphia Phillies
8241,1998,Billy Brewer,310000,Pitcher,Philadelphia Phillies
8242,1998,Ruben Amaro Jr.,265000,Outfielder,Philadelphia Phillies
8243,1998,Doug Glanville,260000,Outfielder,Philadelphia Phillies
8244,1998,Jerry Spradlin,235000,Pitcher,Philadelphia Phillies
8245,1998,Kevin Jordan,230000,Second Baseman,Philadelphia Phillies
8246,1998,Mike J. Grace,205000,Pitcher,Philadelphia Phillies
8247,1998,Kevin Sefcik,195000,Shortstop,Philadelphia Phillies
8248,1998,Matt Beech,185000,Pitcher,Philadelphia Phillies
8249,1998,Garrett Stephenson,185000,Pitcher,Philadelphia Phillies
8250,1998,Bobby Abreu,180000,Outfielder,Philadelphia Phillies
8251,1998,Ron Blazier,180000,Pitcher,Philadelphia Phillies
8252,1998,Tony Barron,170000,Outfielder,Philadelphia Phillies
8253,1998,Dave Doster,170000,Second Baseman,Philadelphia Phillies
8254,1998,Bobby Estalella,170000,Catcher,Philadelphia Phillies
8255,1998,Tony Fiore,170000,Pitcher,Philadelphia Phillies
8256,1998,Wayne Gomes,170000,Pitcher,Philadelphia Phillies
8257,1998,Carlton Loewer,170000,Pitcher,Philadelphia Phillies
8258,1998,Calvin Maduro,170000,Pitcher,Philadelphia Phillies
8259,1998,Wendell Magee,170000,Outfielder,Philadelphia Phillies
8260,1998,Billy McMillon,170000,Outfielder,Philadelphia Phillies
8261,1998,Desi Relaford,170000,Shortstop,Philadelphia Phillies
8262,1998,Matt Whiteside,170000,Pitcher,Philadelphia Phillies
8263,1998,Darren Winston,170000,Pitcher,Philadelphia Phillies
8264,1998,Al Martin,2600000,Outfielder,Pittsburgh Pirates
8265,1998,Kevin Young,2000000,First Baseman,Pittsburgh Pirates
8266,1998,Jon Lieber,1450000,Pitcher,Pittsburgh Pirates
8267,1998,Turner Ward,750000,Outfielder,Pittsburgh Pirates
8268,1998,Jason Kendall,550000,Catcher,Pittsburgh Pirates
8269,1998,Doug Strange,550000,Third Baseman,Pittsburgh Pirates
8270,1998,Francisco Cordova,500000,Pitcher,Pittsburgh Pirates
8271,1998,Jason Schmidt,500000,Pitcher,Pittsburgh Pirates
8272,1998,Esteban Loaiza,450000,Pitcher,Pittsburgh Pirates
8273,1998,Jason Christiansen,320000,Pitcher,Pittsburgh Pirates
8274,1998,Jeff Tabaka,300000,Pitcher,Pittsburgh Pirates
8275,1998,Tony Womack,290000,Second Baseman,Pittsburgh Pirates
8276,1998,Rich Loiselle,275000,Pitcher,Pittsburgh Pirates
8277,1998,Keith Osik,275000,Catcher,Pittsburgh Pirates
8278,1998,Marc Wilkins,275000,Pitcher,Pittsburgh Pirates
8279,1998,Jermaine Allensworth,260000,Outfielder,Pittsburgh Pirates
8280,1998,Mark Smith,260000,Outfielder,Pittsburgh Pirates
8281,1998,Jose Guillen,255000,Outfielder,Pittsburgh Pirates
8282,1998,Ricardo Rincon,245000,Pitcher,Pittsburgh Pirates
8283,1998,Chris Peters,205000,Pitcher,Pittsburgh Pirates
8284,1998,Kevin Polcovich,200000,Shortstop,Pittsburgh Pirates
8285,1998,Freddy Adrian Garcia,190000,Third Baseman,Pittsburgh Pirates
8286,1998,Elmer Dessens,180000,Pitcher,Pittsburgh Pirates
8287,1998,Jose Silva,180000,Pitcher,Pittsburgh Pirates
8288,1998,Lou Collier,176000,Shortstop,Pittsburgh Pirates
8289,1998,Jeff Wallace,176000,Pitcher,Pittsburgh Pirates
8290,1998,Kane Davis,170000,Pitcher,Pittsburgh Pirates
8291,1998,Javier Martinez,170000,Pitcher,Pittsburgh Pirates
8292,1998,Juan Gonzalez,7400000,Outfielder,Texas Rangers
8293,1998,Ivan Rodriguez,6000000,Catcher,Texas Rangers
8294,1998,Will Clark,5812595,First Baseman,Texas Rangers
8295,1998,John Wetteland,5750000,Pitcher,Texas Rangers
8296,1998,John Burkett,4000000,Pitcher,Texas Rangers
8297,1998,Bobby Witt,3250000,Pitcher,Texas Rangers
8298,1998,Darren Oliver,3050000,Pitcher,Texas Rangers
8299,1998,Aaron Sele,2815000,Pitcher,Texas Rangers
8300,1998,Tom Goodwin,2312500,Outfielder,Texas Rangers
8301,1998,Mark McLemore,2300000,Second Baseman,Texas Rangers
8302,1998,Roberto Kelly,1625000,Outfielder,Texas Rangers
8303,1998,Roger Pavlik,1600000,Pitcher,Texas Rangers
8304,1998,Kevin Elster,1500000,Shortstop,Texas Rangers
8305,1998,Lee Stevens,1200000,First Baseman,Texas Rangers
8306,1998,Rusty Greer,1000000,Outfielder,Texas Rangers
8307,1998,Xavier Hernandez,1000000,Pitcher,Texas Rangers
8308,1998,Luis Alicea,750000,Second Baseman,Texas Rangers
8309,1998,Bill Haselman,625000,Catcher,Texas Rangers
8310,1998,Domingo Cedeno,500000,Shortstop,Texas Rangers
8311,1998,Eric Gunderson,450000,Pitcher,Texas Rangers
8312,1998,Tim Crabtree,290000,Pitcher,Texas Rangers
8313,1998,Mike Simms,275000,Outfielder,Texas Rangers
8314,1998,Mark Brandenburg,222500,Pitcher,Texas Rangers
8315,1998,Rick Helling,216500,Pitcher,Texas Rangers
8316,1998,Danny Patterson,208000,Pitcher,Texas Rangers
8317,1998,Scott Bailes,200000,Pitcher,Texas Rangers
8318,1998,Julio F. Santana,182500,Pitcher,Texas Rangers
8319,1998,Fernando Tatis,170000,Shortstop,Texas Rangers
8320,1998,Fred McGriff,5250000,First Baseman,Tampa Bay Rays
8321,1998,Wilson Alvarez,4500000,Pitcher,Tampa Bay Rays
8322,1998,Roberto Hernandez,4000000,Pitcher,Tampa Bay Rays
8323,1998,Paul Sorrento,2000000,First Baseman,Tampa Bay Rays
8324,1998,Kevin Stocker,1800000,Shortstop,Tampa Bay Rays
8325,1998,John Flaherty,1600000,Catcher,Tampa Bay Rays
8326,1998,Dave Martinez,1500000,Outfielder,Tampa Bay Rays
8327,1998,Wade Boggs,500000,Third Baseman,Tampa Bay Rays
8328,1998,Quinton McCracken,250000,Outfielder,Tampa Bay Rays
8329,1998,Dennis Springer,235000,Pitcher,Tampa Bay Rays
8330,1998,Mike Kelly,225000,Outfielder,Tampa Bay Rays
8331,1998,Albie Lopez,225000,Pitcher,Tampa Bay Rays
8332,1998,Terrell Wade,222500,Pitcher,Tampa Bay Rays
8333,1998,Vaughn Eshelman,220000,Pitcher,Tampa Bay Rays
8334,1998,Mike DiFelice,205000,Catcher,Tampa Bay Rays
8335,1998,Jim Mecir,205000,Pitcher,Tampa Bay Rays
8336,1998,Rick Gorecki,200000,Pitcher,Tampa Bay Rays
8337,1998,Herbert Perry,200000,First Baseman,Tampa Bay Rays
8338,1998,Tony Saunders,200000,Pitcher,Tampa Bay Rays
8339,1998,Ramon Tatis,200000,Pitcher,Tampa Bay Rays
8340,1998,Aaron Ledesma,185000,Shortstop,Tampa Bay Rays
8341,1998,Bryan Rekar,185000,Pitcher,Tampa Bay Rays
